ID,YEAR,WEEKNUMBER,WEEK,PROJECT,STAFF,MONTH,HOUR,CREATED_AT
10748,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Aarush Schmitt,9,10,9/30/2019
10749,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Asma Lake,9,42,9/30/2019
10750,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Kiki Kirk,9,40,9/30/2019
10751,2019,39,2019-9-22 TO 2019-9-28,Parrot,Lucie Hail,9,40,9/30/2019
10752,2019,39,2019-9-22 TO 2019-9-28,Pigeon,Andrei Kim,9,12,9/30/2019
10753,2019,40,2019-9-29 TO 2019-10-5,Parrot,Lucie Hail,9,11.4,9/30/2019
10754,2019,40,2019-9-29 TO 2019-10-5,Parrot,Lucie Hail,10,28.6,9/30/2019
10755,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Andrei Kim,9,3.4,9/30/2019
10756,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Andrei Kim,10,8.6,9/30/2019
10757,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Andrei Kim,9,1.1,9/30/2019
10758,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Andrei Kim,10,2.9,9/30/2019
10759,2019,39,2019-9-22 TO 2019-9-28,Geese,Shayne Morley,9,6,9/30/2019
10760,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Shayne Morley,9,4,9/30/2019
10761,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Frederic Henson,9,28,9/30/2019
10762,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Madelaine Sykes,9,2.3,9/30/2019
10763,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Madelaine Sykes,10,5.7,9/30/2019
10764,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Hywel Trevino,9,40,9/30/2019
10765,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Summer Rodrigues,9,7.1,9/30/2019
10766,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Summer Rodrigues,10,17.9,9/30/2019
10767,2019,39,2019-9-22 TO 2019-9-28,Marlin,Ismael Weeks,9,23,9/30/2019
10768,2019,39,2019-9-22 TO 2019-9-28,Dolphin,Aroush Torres,9,16,9/30/2019
10769,2019,39,2019-9-22 TO 2019-9-28,Parrot,Aroush Torres,9,26,9/30/2019
10770,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Kacey Harvey,9,8,9/30/2019
10771,2019,39,2019-9-22 TO 2019-9-28,Pigeon,Zainab Adams,9,42,9/30/2019
10772,2019,39,2019-9-22 TO 2019-9-28,Cat,Ibrahim Blake,9,20,9/30/2019
10773,2019,39,2019-9-22 TO 2019-9-28,Owl,Bonnie Milne,9,8,9/30/2019
10774,2019,40,2019-9-29 TO 2019-10-5,Owl,Bonnie Milne,9,1.7,10/9/2019
10775,2019,40,2019-9-29 TO 2019-10-5,Owl,Bonnie Milne,10,4.3,10/9/2019
10776,2019,39,2019-9-22 TO 2019-9-28,Sea Angel,Youssef Hodson,9,8,9/30/2019
10777,2019,40,2019-9-29 TO 2019-10-5,Shark,Youssef Hodson,9,5.1,9/30/2019
10778,2019,40,2019-9-29 TO 2019-10-5,Shark,Youssef Hodson,10,12.9,9/30/2019
10779,2019,39,2019-9-22 TO 2019-9-28,Shark,Zac Hibbert,9,26,10/4/2019
10780,2019,39,2019-9-22 TO 2019-9-28,Cat,Ellen Summers,9,42,9/30/2019
10781,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Primrose Levy,9,9.1,10/1/2019
10782,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Primrose Levy,10,22.9,10/1/2019
10783,2019,39,2019-9-22 TO 2019-9-28,Pigeon,Vickie Berry,9,42,10/1/2019
10784,2019,39,2019-9-22 TO 2019-9-28,Dolphin,Jarod Finnegan,9,12,10/1/2019
10785,2019,39,2019-9-22 TO 2019-9-28,Seal,Jarod Finnegan,9,12,10/1/2019
10786,2019,40,2019-9-29 TO 2019-10-5,Seal,Jarod Finnegan,9,3.4,10/1/2019
10787,2019,40,2019-9-29 TO 2019-10-5,Seal,Jarod Finnegan,10,8.6,10/1/2019
10788,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Jarod Finnegan,9,3.4,10/1/2019
10789,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Jarod Finnegan,10,8.6,10/1/2019
10790,2019,39,2019-9-22 TO 2019-9-28,Marlin,Brandon-Lee Delaney,9,16,10/1/2019
10791,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Yaseen Herman,9,17,10/1/2019
10792,2019,39,2019-9-22 TO 2019-9-28,Pigeon,Nabilah Connor,9,41,10/1/2019
10793,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Maison Bowden,9,12,10/1/2019
10794,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Maison Bowden,10,30,10/1/2019
10795,2019,39,2019-9-22 TO 2019-9-28,Pigeon,Josie Savage,9,2,10/2/2019
10796,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Vivienne Lamb,9,0,10/2/2019
10797,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Vivienne Lamb,10,0,10/2/2019
10798,2019,40,2019-9-29 TO 2019-10-5,Marlin,Vivienne Lamb,9,7.1,10/2/2019
10799,2019,40,2019-9-29 TO 2019-10-5,Marlin,Vivienne Lamb,10,17.9,10/2/2019
10800,2019,40,2019-9-29 TO 2019-10-5,Cat,Vivienne Lamb,9,1.4,10/2/2019
10801,2019,40,2019-9-29 TO 2019-10-5,Cat,Vivienne Lamb,10,3.6,10/2/2019
10802,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Keanan Huber,9,4.6,10/2/2019
10803,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Keanan Huber,10,11.4,10/2/2019
10804,2019,40,2019-9-29 TO 2019-10-5,Hummingbird,Keanan Huber,9,2.3,10/2/2019
10805,2019,40,2019-9-29 TO 2019-10-5,Hummingbird,Keanan Huber,10,5.7,10/2/2019
10806,2019,40,2019-9-29 TO 2019-10-5,Shark,Keanan Huber,9,5.1,10/2/2019
10807,2019,40,2019-9-29 TO 2019-10-5,Shark,Keanan Huber,10,12.9,10/2/2019
10808,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Joss Stevenson,9,1.4,10/2/2019
10809,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Joss Stevenson,10,3.6,10/2/2019
10810,2019,40,2019-9-29 TO 2019-10-5,Shark,Joss Stevenson,9,0.6,10/2/2019
10811,2019,40,2019-9-29 TO 2019-10-5,Shark,Joss Stevenson,10,1.4,10/2/2019
10812,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Joss Stevenson,9,0.6,10/2/2019
10813,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Joss Stevenson,10,1.4,10/2/2019
10814,2019,40,2019-9-29 TO 2019-10-5,Hummingbird,Joss Stevenson,9,0.3,10/2/2019
10815,2019,40,2019-9-29 TO 2019-10-5,Hummingbird,Joss Stevenson,10,0.7,10/2/2019
10816,2019,39,2019-9-22 TO 2019-9-28,Lion,Sohail Black,9,6,10/3/2019
10817,2019,39,2019-9-22 TO 2019-9-28,Sea Urchin,Sohail Black,9,0.5,10/3/2019
10818,2019,40,2019-9-29 TO 2019-10-5,Lion,Sohail Black,9,1.1,10/3/2019
10819,2019,40,2019-9-29 TO 2019-10-5,Lion,Sohail Black,10,2.9,10/3/2019
10820,2019,40,2019-9-29 TO 2019-10-5,Octopus,Sohail Black,9,0.1,10/3/2019
10821,2019,40,2019-9-29 TO 2019-10-5,Octopus,Sohail Black,10,0.4,10/3/2019
10822,2019,40,2019-9-29 TO 2019-10-5,Giraffe,Sohail Black,9,0.1,10/3/2019
10823,2019,40,2019-9-29 TO 2019-10-5,Giraffe,Sohail Black,10,0.4,10/3/2019
10824,2019,39,2019-9-22 TO 2019-9-28,Shark,Ari Rios,9,40,10/3/2019
10825,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Zainab Adams,9,11.4,10/4/2019
10826,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Zainab Adams,10,28.6,10/4/2019
10827,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Diya Davidson,9,6.9,10/4/2019
10828,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Diya Davidson,10,17.1,10/4/2019
10829,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Brielle Colon,9,8.6,10/4/2019
10830,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Brielle Colon,10,21.4,10/4/2019
10831,2019,40,2019-9-29 TO 2019-10-5,Shark,Brielle Colon,9,1.7,10/4/2019
10832,2019,40,2019-9-29 TO 2019-10-5,Shark,Brielle Colon,10,4.3,10/4/2019
10833,2019,39,2019-9-22 TO 2019-9-28,Flamingo,Zahra Costa,9,8,10/4/2019
10834,2019,39,2019-9-22 TO 2019-9-28,Cat,Zahra Costa,9,28,10/4/2019
10835,2019,39,2019-9-22 TO 2019-9-28,Sea Star,Zahra Costa,9,4,10/4/2019
10836,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Kiki Kirk,9,10,10/4/2019
10837,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Kiki Kirk,10,25,10/4/2019
10838,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Ishmael Sullivan,9,0.6,10/4/2019
10839,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Ishmael Sullivan,10,1.4,10/4/2019
10840,2019,40,2019-9-29 TO 2019-10-5,Flamingo,Emaan Floyd,9,6.9,10/4/2019
10841,2019,40,2019-9-29 TO 2019-10-5,Flamingo,Emaan Floyd,10,17.1,10/4/2019
10842,2019,40,2019-9-29 TO 2019-10-5,Marlin,Cecelia Buckley,9,5.1,10/4/2019
10843,2019,40,2019-9-29 TO 2019-10-5,Marlin,Cecelia Buckley,10,12.9,10/4/2019
10844,2019,39,2019-9-22 TO 2019-9-28,Dolphin,Ishmael Sullivan,9,20,10/4/2019
10845,2019,40,2019-9-29 TO 2019-10-5,Dog ,Cecelia Buckley,9,1.7,10/4/2019
10846,2019,40,2019-9-29 TO 2019-10-5,Dog ,Cecelia Buckley,10,4.3,10/4/2019
10847,2019,40,2019-9-29 TO 2019-10-5,Sheep,Cecelia Buckley,9,0.9,10/4/2019
10848,2019,40,2019-9-29 TO 2019-10-5,Sheep,Cecelia Buckley,10,2.1,10/4/2019
10849,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Cecelia Buckley,9,1.7,10/4/2019
10850,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Cecelia Buckley,10,4.3,10/4/2019
10851,2019,39,2019-9-22 TO 2019-9-28,Marlin,Ishmael Sullivan,9,4,10/4/2019
10852,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Maxine Keeling,9,10.3,10/4/2019
10853,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Maxine Keeling,10,25.7,10/4/2019
10854,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Maxine Keeling,9,38,10/4/2019
10855,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Emma Rose,9,12,10/4/2019
10856,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Emma Rose,10,30,10/4/2019
10857,2019,40,2019-9-29 TO 2019-10-5,Parrot,Naomi Hume,9,2.3,10/4/2019
10858,2019,40,2019-9-29 TO 2019-10-5,Parrot,Naomi Hume,10,5.7,10/4/2019
10859,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Naomi Hume,9,0,10/4/2019
10860,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Naomi Hume,10,0,10/4/2019
10861,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Naomi Hume,9,1.1,10/4/2019
10862,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Naomi Hume,10,2.9,10/4/2019
10863,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Naomi Hume,9,2.3,10/4/2019
10864,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Naomi Hume,10,5.7,10/4/2019
10865,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Tyrell Cohen,9,9.7,10/4/2019
10866,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Tyrell Cohen,10,24.3,10/4/2019
10867,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Tyrell Cohen,9,0.6,10/4/2019
10868,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Tyrell Cohen,10,1.4,10/4/2019
10869,2019,40,2019-9-29 TO 2019-10-5,Cat,Ibrahim Blake,9,6.9,10/4/2019
10870,2019,40,2019-9-29 TO 2019-10-5,Cat,Ibrahim Blake,10,17.1,10/4/2019
10871,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Richie Joyner,9,0.6,10/4/2019
10872,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Richie Joyner,10,1.4,10/4/2019
10873,2019,40,2019-9-29 TO 2019-10-5,Shark,Richie Joyner,9,0.3,10/4/2019
10874,2019,40,2019-9-29 TO 2019-10-5,Shark,Richie Joyner,10,0.7,10/4/2019
10875,2019,40,2019-9-29 TO 2019-10-5,Hummingbird,Richie Joyner,9,0.6,10/4/2019
10876,2019,40,2019-9-29 TO 2019-10-5,Hummingbird,Richie Joyner,10,1.4,10/4/2019
10877,2019,40,2019-9-29 TO 2019-10-5,Parrot,Richie Joyner,9,0.3,10/4/2019
10878,2019,40,2019-9-29 TO 2019-10-5,Parrot,Richie Joyner,10,0.7,10/4/2019
10879,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Yaseen Herman,9,10,10/4/2019
10880,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Yaseen Herman,10,25,10/4/2019
10881,2019,39,2019-9-22 TO 2019-9-28,Shark,Matthew Traynor,9,20,10/4/2019
10882,2019,40,2019-9-29 TO 2019-10-5,Shark,Matthew Traynor,9,5.7,10/4/2019
10883,2019,40,2019-9-29 TO 2019-10-5,Shark,Matthew Traynor,10,14.3,10/4/2019
10884,2019,40,2019-9-29 TO 2019-10-5,Parrot,Aroush Torres,9,4.9,10/4/2019
10885,2019,40,2019-9-29 TO 2019-10-5,Parrot,Aroush Torres,10,12.1,10/4/2019
10886,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Aroush Torres,9,4.9,10/4/2019
10887,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Aroush Torres,10,12.1,10/4/2019
10888,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Shannon Stein,9,4.3,10/4/2019
10889,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Shannon Stein,10,10.7,10/4/2019
10890,2019,40,2019-9-29 TO 2019-10-5,Marlin,Ismael Weeks,9,10.3,10/4/2019
10891,2019,40,2019-9-29 TO 2019-10-5,Marlin,Ismael Weeks,10,25.7,10/4/2019
10892,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Yassin Roberson,9,12,10/4/2019
10893,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Yassin Roberson,10,30,10/4/2019
10894,2019,40,2019-9-29 TO 2019-10-5,Marlin,Danielius Greenaway,9,0.6,10/4/2019
10895,2019,40,2019-9-29 TO 2019-10-5,Marlin,Danielius Greenaway,10,1.4,10/4/2019
10896,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Farah Kaur,9,5,10/4/2019
10897,2019,40,2019-9-29 TO 2019-10-5,Sea Star,Danielius Greenaway,9,8.6,10/4/2019
10898,2019,40,2019-9-29 TO 2019-10-5,Sea Star,Danielius Greenaway,10,21.4,10/4/2019
10899,2019,39,2019-9-22 TO 2019-9-28,Dolphin,Farah Kaur,9,10,10/4/2019
10900,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Farah Kaur,9,1.7,10/4/2019
10901,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Farah Kaur,10,4.3,10/4/2019
10902,2019,40,2019-9-29 TO 2019-10-5,Cat,Kaleb Osborne,9,8.6,10/4/2019
10903,2019,40,2019-9-29 TO 2019-10-5,Cat,Kaleb Osborne,10,21.4,10/4/2019
10904,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Shayne Morley,9,2.9,10/4/2019
10905,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Shayne Morley,10,7.1,10/4/2019
10906,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Farah Kaur,9,4.9,10/4/2019
10907,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Farah Kaur,10,12.1,10/4/2019
10908,2019,40,2019-9-29 TO 2019-10-5,Geese,Shayne Morley,9,1.1,10/4/2019
10909,2019,40,2019-9-29 TO 2019-10-5,Geese,Shayne Morley,10,2.9,10/4/2019
10910,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Reiss Lord,9,2.3,10/4/2019
10911,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Reiss Lord,10,5.7,10/4/2019
10912,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Nabilah Connor,9,11.7,10/4/2019
10913,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Nabilah Connor,10,29.3,10/4/2019
10914,2019,39,2019-9-22 TO 2019-9-28,Marlin,Sofia Rooney,9,1,10/4/2019
10915,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Vickie Berry,9,12,10/4/2019
10916,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Vickie Berry,10,30,10/4/2019
10917,2019,39,2019-9-22 TO 2019-9-28,Dolphin,Sofia Rooney,9,8,10/4/2019
10918,2019,39,2019-9-22 TO 2019-9-28,Pigeon,Sofia Rooney,9,3,10/4/2019
10919,2019,39,2019-9-22 TO 2019-9-28,Kagaroo,Sofia Rooney,9,3,10/4/2019
10920,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Sofia Rooney,9,0.3,10/4/2019
10921,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Sofia Rooney,10,0.7,10/4/2019
10922,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Sofia Rooney,9,1.1,10/4/2019
10923,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Sofia Rooney,10,2.9,10/4/2019
10924,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Asma Lake,9,12,10/4/2019
10925,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Asma Lake,10,30,10/4/2019
10926,2019,40,2019-9-29 TO 2019-10-5,Seal,Sofia Rooney,9,0.3,10/4/2019
10927,2019,40,2019-9-29 TO 2019-10-5,Seal,Sofia Rooney,10,0.7,10/4/2019
10928,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Sofia Rooney,9,0.3,10/4/2019
10929,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Sofia Rooney,10,0.7,10/4/2019
10930,2019,40,2019-9-29 TO 2019-10-5,Cat,Ellen Summers,9,12,10/4/2019
10931,2019,40,2019-9-29 TO 2019-10-5,Cat,Ellen Summers,10,30,10/4/2019
10932,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Aarush Schmitt,9,4.3,10/4/2019
10933,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Aarush Schmitt,10,10.7,10/4/2019
10934,2019,40,2019-9-29 TO 2019-10-5,Cat,Aarush Schmitt,9,1.4,10/4/2019
10935,2019,40,2019-9-29 TO 2019-10-5,Cat,Aarush Schmitt,10,3.6,10/4/2019
10936,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Aarush Schmitt,9,4.3,10/4/2019
10937,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Aarush Schmitt,10,10.7,10/4/2019
10938,2019,40,2019-9-29 TO 2019-10-5,Shark,Zac Hibbert,9,10,10/4/2019
10939,2019,40,2019-9-29 TO 2019-10-5,Shark,Zac Hibbert,10,25,10/4/2019
10940,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Izabelle Trejo,9,4.6,10/4/2019
10941,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Izabelle Trejo,10,11.4,10/4/2019
10942,2019,40,2019-9-29 TO 2019-10-5,Cat,Izabelle Trejo,9,4.3,10/4/2019
10943,2019,40,2019-9-29 TO 2019-10-5,Cat,Izabelle Trejo,10,10.7,10/4/2019
10944,2019,39,2019-9-22 TO 2019-9-28,Shark,Oliwier Rhodes,9,42,10/4/2019
10945,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Oliwier Rhodes,9,1.4,10/4/2019
10946,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Oliwier Rhodes,10,3.6,10/4/2019
10947,2019,40,2019-9-29 TO 2019-10-5,Shark,Oliwier Rhodes,9,10.6,10/4/2019
10948,2019,40,2019-9-29 TO 2019-10-5,Shark,Oliwier Rhodes,10,26.4,10/4/2019
10949,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Bonnie Milne,9,0.3,10/6/2019
10950,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Bonnie Milne,10,0.7,10/6/2019
10951,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Samuel Yoder,10,42,10/7/2019
10952,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Dominykas Orozco,9,8.6,10/7/2019
10953,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Dominykas Orozco,10,21.4,10/7/2019
10954,2019,41,2019-10-6 TO 2019-10-12,Shark,Rubie Callahan,10,15,10/7/2019
10955,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Rubie Callahan,10,15,10/7/2019
10956,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Asim Hartman,9,9.4,10/7/2019
10957,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Asim Hartman,10,23.6,10/7/2019
10958,2019,40,2019-9-29 TO 2019-10-5,Parrot,Jeffery Mair,9,9.1,10/7/2019
10959,2019,40,2019-9-29 TO 2019-10-5,Parrot,Jeffery Mair,10,22.9,10/7/2019
10960,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Macsen Hughes,10,42,10/7/2019
10961,2019,40,2019-9-29 TO 2019-10-5,Parrot,Blair Avery,9,4.6,10/7/2019
10962,2019,40,2019-9-29 TO 2019-10-5,Parrot,Blair Avery,10,11.4,10/7/2019
10963,2019,40,2019-9-29 TO 2019-10-5,Marlin,Brandon-Lee Delaney,9,3.4,10/7/2019
10964,2019,40,2019-9-29 TO 2019-10-5,Marlin,Brandon-Lee Delaney,10,8.6,10/7/2019
10965,2019,40,2019-9-29 TO 2019-10-5,Seal,Myrtle Mcfarland,9,9.7,10/7/2019
10966,2019,40,2019-9-29 TO 2019-10-5,Seal,Myrtle Mcfarland,10,24.3,10/7/2019
10967,2019,41,2019-10-6 TO 2019-10-12,Sea Angel,Madelaine Sykes,10,30,10/11/2019
10968,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Kacey Harvey,9,1.1,10/7/2019
10969,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Kacey Harvey,10,2.9,10/7/2019
10970,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Kris Draper,9,8.3,10/7/2019
10971,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Kris Draper,10,20.7,10/7/2019
10972,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Asim Hartman,10,8,10/7/2019
10973,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Myah Calderon,9,7.1,10/7/2019
10974,2019,40,2019-9-29 TO 2019-10-5,Kagaroo,Myah Calderon,10,17.9,10/7/2019
10975,2019,41,2019-10-6 TO 2019-10-12,Owl,Bonnie Milne,10,8,10/9/2019
10976,2019,41,2019-10-6 TO 2019-10-12,Seal,Bonnie Milne,10,10,10/10/2019
10977,2019,41,2019-10-6 TO 2019-10-12,Dolphin,Bonnie Milne,10,3,10/9/2019
10978,2019,41,2019-10-6 TO 2019-10-12,Kagaroo,Bonnie Milne,10,12,10/9/2019
10979,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Josie Savage,10,3,10/9/2019
10980,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Gabriela Workman,9,11.4,10/11/2019
10981,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Gabriela Workman,10,28.6,10/11/2019
10982,2019,41,2019-10-6 TO 2019-10-12,Sea Angel,Gabriela Workman,10,42,10/11/2019
10983,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Amber-Rose Quinn,10,12,10/11/2019
10984,2019,41,2019-10-6 TO 2019-10-12,Dolphin,Amber-Rose Quinn,10,8,10/11/2019
10985,2019,41,2019-10-6 TO 2019-10-12,Seal,Amber-Rose Quinn,10,5,10/11/2019
10986,2019,41,2019-10-6 TO 2019-10-12,Kagaroo,Maxine Keeling,10,38,10/11/2019
10987,2019,41,2019-10-6 TO 2019-10-12,Kagaroo,Yaseen Herman,10,42,10/11/2019
10988,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Zainab Adams,10,32,10/11/2019
10989,2019,41,2019-10-6 TO 2019-10-12,Parrot,Jeffery Mair,10,40,10/11/2019
10990,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Tyrell Cohen,10,25,10/11/2019
10991,2019,41,2019-10-6 TO 2019-10-12,Kagaroo,Asma Lake,10,42,10/11/2019
10992,2019,41,2019-10-6 TO 2019-10-12,Marlin,Ishmael Sullivan,10,2,10/11/2019
10993,2019,41,2019-10-6 TO 2019-10-12,Dolphin,Ishmael Sullivan,10,6,10/11/2019
10994,2019,41,2019-10-6 TO 2019-10-12,Sea Angel,Vivienne Lamb,10,3,10/11/2019
10995,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Tanvir Beech,9,8.6,10/11/2019
10996,2019,40,2019-9-29 TO 2019-10-5,Pigeon,Tanvir Beech,10,21.4,10/11/2019
10997,2019,41,2019-10-6 TO 2019-10-12,Owl,Tyrell Cohen,10,12,10/11/2019
10998,2019,40,2019-9-29 TO 2019-10-5,Sheep,Tanvir Beech,9,2.9,10/11/2019
10999,2019,40,2019-9-29 TO 2019-10-5,Sheep,Tanvir Beech,10,7.1,10/11/2019
11000,2019,41,2019-10-6 TO 2019-10-12,Marlin,Vivienne Lamb,10,20,10/11/2019
11001,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Tanvir Beech,9,0.6,10/11/2019
11002,2019,40,2019-9-29 TO 2019-10-5,Dolphin,Tanvir Beech,10,1.4,10/11/2019
11003,2019,41,2019-10-6 TO 2019-10-12,Pigeon,Tanvir Beech,10,38,10/11/2019
11004,2019,41,2019-10-6 TO 2019-10-12,Sheep,Tanvir Beech,10,4,10/11/2019
11005,2019,41,2019-10-6 TO 2019-10-12,Seal,Jarod Finnegan,10,35,10/11/2019
11006,2019,41,2019-10-6 TO 2019-10-12,Kagaroo,Sohail Black,10,1,10/11/2019
11007,2019,41,2019-10-6 TO 2019-10-12,Lion,Sohail Black,10,2,10/11/2019
11008,2019,41,2019-10-6 TO 2019-10-12,Kagaroo,Emma Rose,10,42,10/11/2019
11009,2019,41,2019-10-6 TO 2019-10-12,Sea Star,Tyrell Cohen,10,5,10/11/2019
11010,2019,41,2019-10-6 TO 2019-10-12,Marlin,Ismael Weeks,10,35,10/11/2019
11011,2019,41,2019-10-6 TO 2019-10-12,Sea Star,Danielius Greenaway,10,28,10/11/2019
11012,2019,41,2019-10-6 TO 2019-10-12,Sea Angel,Danielius Greenaway,10,4,10/11/2019
11013,2019,41,2019-10-6 TO 2019-10-12,Marlin,Danielius Greenaway,10,4,10/11/2019
11014,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Zahra Costa,9,0.3,10/11/2019
11015,2019,40,2019-9-29 TO 2019-10-5,Sea Angel,Zahra Costa,10,0.7,10/11/2019
